Date,Open,High,Low,Close,Volume
2023-11-22,103.55357488746915,103.98845105436966,103.45310804313962,103.58967150405107,4790328
2023-11-23,104.86371535788756,105.01889633734935,104.4798685353146,104.74778237755113,6289730
2023-11-24,105.43133873875409,105.76705514605499,105.38300051393074,105.53944507151408,5437610
2023-11-25,106.22515844926066,106.23096871921472,105.93837942043713,106.16356488856623,4239536
2023-11-26,106.85122052362735,106.88744396752463,106.41382873338289,106.7919103978305,3326133
2023-11-27,106.7487089810522,106.97591040318694,106.57492321893271,106.7796636249836,8948140
2023-11-28,105.91502255572198,106.15499197308054,105.54995339125416,105.88240925349777,6720626
2023-11-29,105.83310245405296,106.25822408575115,105.4353774736581,105.9582138116915,7221714
2023-11-30,105.37345480210007,105.51928609145472,104.81746319043965,105.28105210017938,7374825
2023-12-01,106.23768161995284,106.60366277666041,106.12036057902512,106.25617183359714,6005858
2023-12-02,106.05684215004308,106.53917565068959,105.85718419213843,106.10911445209499,8028722
2023-12-03,105.38851817788617,105.77844367233284,105.20740924863726,105.28361725530247,9221252
2023-12-04,104.89179704459521,104.98204082632367,104.39555529351603,104.96223141364949,9975708
2023-12-05,105.23431673828875,105.61541634155402,104.7708162543266,105.37516286792511,4415871
2023-12-06,104.65577539776875,104.86390340433023,104.38579683262847,104.81143831512114,2877971
2023-12-07,104.04981891468927,104.17084142262053,103.5682012723665,103.9892179195547,8997488
2023-12-08,104.104862195797,104.72623642768019,103.84438320716097,104.23290513104662,7814612
2023-12-09,104.65335112035378,104.72459889180453,104.16607885815397,104.47787170215534,5963401
2023-12-10,103.76273558599583,104.22037260350989,103.71817336993782,103.9709285267842,3866757
2023-12-11,103.66953585799489,103.97861372515395,103.12225501091748,103.49989022116588,6913318
2023-12-12,103.75304190524379,104.10427439051584,103.66808341670591,103.73194015852353,7741286
2023-12-13,102.27418450583916,102.56368015876966,101.86115069071289,102.2838558170262,2577969
2023-12-14,100.82190013396874,100.88127746635924,100.43088609013354,100.87639204264964,4651387
2023-12-15,100.19786143283241,100.3610920869544,99.80357547252571,100.1579478213972,2711672
2023-12-16,99.94073719944286,100.2033564913777,99.92265700918048,99.94450066968535,6905950
2023-12-17,100.36573842348503,100.40967167305745,100.10384405731071,100.25540823528337,4212883
2023-12-18,101.74218721709913,101.91750068270372,101.5992081672775,101.73076445223292,4028631
2023-12-19,102.60345425158111,102.62005580597679,102.40835587169917,102.58842407543493,8232212
2023-12-20,102.39212432425012,102.467774794049,102.3483029508682,102.4284855454715,7423959
2023-12-21,102.40377477519671,102.60793097566962,101.93529586368118,102.40946933756882,7984297
2023-12-22,101.43772014982022,101.50407802684175,101.13003885257483,101.40693997293101,5024733
2023-12-23,101.21740999767296,101.6721972610694,101.06464784234394,101.38842683693862,5859221
2023-12-24,100.96494965580791,101.44450068258712,100.76645889727077,101.09976819801848,4801250
2023-12-25,101.49681316775884,101.89710651731339,101.19888548810415,101.42248675835657,1019675
2023-12-26,100.61234235861704,100.71241748073945,100.29495864812394,100.59525581480425,9462605
2023-12-27,101.09620399541016,101.19834362017497,100.83836428156191,101.11460232904543,1486799
2023-12-28,102.64918463535454,102.70146855552174,102.18764525544078,102.647341242048,7810805
2023-12-29,102.57333926412731,102.89155438889914,102.29009935213823,102.53858109359115,3238057
2023-12-30,102.88631684765915,103.29353067893354,102.3902378402475,102.94029281569009,5464344
2023-12-31,103.55260633486097,103.64622987981402,103.12689385598841,103.6304368074012,1566088
